Song Name,Spotify Link,Album Art Link
foolish games jewel,https://open.spotify.com/track/2LflDhyBXVNrfmHxAayS3K,https://i.scdn.co/image/ab67616d0000b273c9b83d0f8a38ab1a0fd85d20
beautiful life aceofbase,https://open.spotify.com/track/74jTexO94dFGyXGyeu8krd,https://i.scdn.co/image/ab67616d0000b273e28a4fe1ad7dfc3eaf7a681d
get on up jodeci,https://open.spotify.com/track/1SyR0qHmGNRZQ49Z0rFU4A,https://i.scdn.co/image/ab67616d0000b27368c0e2a35938761798f78c86
it's oh so quiet björk,https://open.spotify.com/track/0OMNQyneWmmZtTQpULYJcl,https://i.scdn.co/image/ab67616d0000b2736aba91ac61162caeeef14460
lump thepresidentsoftheunitedstatesofamerica,https://open.spotify.com/track/02ZdZqhpfrPnxwyakXgxB8,https://i.scdn.co/image/ab67616d0000b273f26fe2d28f3ea184db9be5a2
tha crossroads bonethugs-n-harmony,https://open.spotify.com/track/5KSJ9k1FYjFLnIRlJT2wF8,https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac
fantasy mariahcarey,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c
bullet with butterfly wings thesmashingpumpkins,https://open.spotify.com/track/6GtX0jaNL8IjVQfrDBx81z,https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6
this is how we do it montelljordan,https://open.spotify.com/track/6uQKuonTU8VKBz5SHZuQXD,https://i.scdn.co/image/ab67616d0000b2730aba996870017b7e8cb5d8f1
good betterthanezra,https://open.spotify.com/track/0ttHpMs250dpFkCYAnuhnE,https://i.scdn.co/image/ab67616d0000b273e8a83f22a1c4cfc2befff9e2
who can i run to xscape,https://open.spotify.com/track/0wdaPticLmmqJdhgLDJ9zI,https://i.scdn.co/image/ab67616d0000b27311484556cede4a9eda744e4a
"ice cream (feat. ghostface killah, method man & cappadonna) raekwon",https://open.spotify.com/track/6SI4JD7iyQ0rrudhCNtMv0,https://i.scdn.co/image/ab67616d0000b27310f55f2af876cc662fc4ec12
you are not alone michaeljackson,https://open.spotify.com/track/3AoeaZs8dFemFJr3JdzOL0,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7
freek'n you jodeci,https://open.spotify.com/track/43sNw9nvGYGLYnNiwI8oMZ,https://i.scdn.co/image/ab67616d0000b27368c0e2a35938761798f78c86
time bomb rancid,https://open.spotify.com/track/41kg2RvdwBuIv0OPpvBS4v,https://i.scdn.co/image/ab67616d0000b273063237ed53d1a93007b9f16e
the world i know collectivesoul,https://open.spotify.com/track/1HSVpIU0XU1WuwiBLBWAZd,https://i.scdn.co/image/ab67616d0000b2730e44ee84c7460640b6c2252a
cumbersome sevenmarythree,https://open.spotify.com/track/6u1yKoh00WaoSpNp46RzKF,https://i.scdn.co/image/ab67616d0000b273c5ceabfacf70940437c110ca
rest in piss brothalynchhung,https://open.spotify.com/track/7v0lMWRWG1u7l5cLIbdWKj,https://i.scdn.co/image/ab67616d0000b2733990dd2e13e51995dd4fe0ff
toes across the floor blindmelon,https://open.spotify.com/track/3NfLSMOVWDKfYDE0WAm7uf,https://i.scdn.co/image/ab67616d0000b2736bfb013eeeb7040dfe761315
grave architecture pavement,https://open.spotify.com/track/300zjO5EZyH2dKrlRAGitC,https://i.scdn.co/image/ab67616d0000b273fceeb2db4c318f571df04a1f
buddah lovaz bonethugs-n-harmony,https://open.spotify.com/track/3qVQZmK9iIXUYZknHG4EYQ,https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac
over my shoulder mike&themechanics,https://open.spotify.com/track/3UlWhHUTCSw2LvnQkmDEs8,https://i.scdn.co/image/ab67616d0000b273889b286f316498d4e3e1ee7e
stranger in moscow michaeljackson,https://open.spotify.com/track/64KrFHj9p5AyCX2yZQr4YJ,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7
mouthful of cavities blindmelon,https://open.spotify.com/track/2Wgh2GmDV3g9IZTCuAUkYf,https://i.scdn.co/image/ab67616d0000b2736bfb013eeeb7040dfe761315
when god made you newsong,https://open.spotify.com/track/3QUQhiADLGdEWnoXKPCKaE,https://i.scdn.co/image/ab67616d0000b273e3d73aec615f34cb097c2df1
stuck with me greenday,https://open.spotify.com/track/0CXOYEN8m6MuyVY0F1vJTb,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a
different people nodoubt,https://open.spotify.com/track/6PM8yaNDDfXc0kHIMSuIKR,https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba
violins lagwagon,https://open.spotify.com/track/2MIffMNLanOcWNLVwbeUYE,https://i.scdn.co/image/ab67616d0000b2738dbd6c4381af1e12da1890ff
mvp bigl,https://open.spotify.com/track/5LN1B9uVAVleCZ2euGarvi,https://i.scdn.co/image/ab67616d0000b273f22da4550a4de3cefb5afc0b
hands jewel,https://open.spotify.com/track/615auKcis6sGDrHk6UTeog,https://i.scdn.co/image/ab67616d0000b27309d0982b51c4cbb67c22c473
loungin (who do ya luv) llcoolj,https://open.spotify.com/track/0UN5OvKlbg06LnZyVk48ll,https://i.scdn.co/image/ab67616d0000b27318a12da5d84a8f12312698ab
hyper-ballad björk,https://open.spotify.com/track/4z1fNs2B7KndCsvyPgrhq5,https://i.scdn.co/image/ab67616d0000b2736aba91ac61162caeeef14460
connection elastica,https://open.spotify.com/track/53LZqMzQEnjBkFXPqOq0cD,https://i.scdn.co/image/ab67616d0000b2735ac670b8c48b7446c8aade5e
friday icecube,https://open.spotify.com/track/3alpZ4A3wcqNw3VReg2c2W,https://i.scdn.co/image/ab67616d0000b2733c447d882bd22a69cc6af9da
water's edge sevenmarythree,https://open.spotify.com/track/0pvmUroOxa5sBu9wINCbI9,https://i.scdn.co/image/ab67616d0000b273c5ceabfacf70940437c110ca
foe life mack10,https://open.spotify.com/track/28SF0lKRqso9SSTDpbv991,https://i.scdn.co/image/ab67616d0000b273e7eb920ba3a38455d3a0055b
count on me whitneyhouston,https://open.spotify.com/track/7mVV7fepIMUAE4FDyihupV,https://i.scdn.co/image/ab67616d0000b2739e3c82ffe334e13097b6d60d
jaded greenday,https://open.spotify.com/track/6uWp8yAt8dN5ZaT7REJ6RV,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a
not gon' cry maryj.blige,https://open.spotify.com/track/2OA0iq9hGkvUcS5qA1ZJnU,https://i.scdn.co/image/ab67616d0000b27396fce33ce14c90aee61017a0
excuse me mr. nodoubt,https://open.spotify.com/track/7E7UH5jsEw1vhiM01EQ5gL,https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba
maxwell murder rancid,https://open.spotify.com/track/0vNGbGK1pl5SrV6SHUh06H,https://i.scdn.co/image/ab67616d0000b273063237ed53d1a93007b9f16e
game of pricks guidedbyvoices,https://open.spotify.com/track/7E99aG3oPQslXHHdnKFAmB,https://i.scdn.co/image/ab67616d0000b2730b546e6852751aaa90eba3cb
walking contradiction greenday,https://open.spotify.com/track/5Mhe8G8RHdQWR30lStPvO5,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a
breakthrough modestmouse,https://open.spotify.com/track/4fFZRR2rvW6Ke8cPrSRIzv,https://i.scdn.co/image/ab67616d0000b273384c4e86d7001ca9f10808db
not tonight lil'kim,https://open.spotify.com/track/42OhQBFNIbMyxRGxyPOvQA,https://i.scdn.co/image/ab67616d0000b27391f6cb891257c05f4460ba7f
se a vida e (that's the way life is) petshopboys,https://open.spotify.com/track/18fr7t1FKDUiOg8DXxiZwL,https://i.scdn.co/image/ab67616d0000b27393d7d0842cd13f6e8662d017
lady picture show stonetemplepilots,https://open.spotify.com/track/6y1I8cGzw6KWy2zPA572Jq,https://i.scdn.co/image/ab67616d0000b27337bef09118b70da6bf501fbf
pet politics silverjews,https://open.spotify.com/track/4nYNmXIkKKaDekfuaiZArd,https://i.scdn.co/image/ab67616d0000b273d3be14a41b75c3fc08f8f11d
the state i am in belle&sebastian,https://open.spotify.com/track/6EVioebGhehJKoNrpn4WK3,https://i.scdn.co/image/ab67616d0000b273d2d28610476192319b7ecd93
remember (walkin' in the sand) theshangri-las,https://open.spotify.com/track/4DR1rowKc2WeuCQS7wyQBI,https://i.scdn.co/image/ab67616d0000b2739bd4306ef696c6fcfd8e417b
dear lover socialdistortion,https://open.spotify.com/track/7ueNGMnYBXIuuglH1A1wND,https://i.scdn.co/image/ab67616d0000b273f6034c61189b3da6176fbc6c
sucked out superdrag,https://open.spotify.com/track/4YN94yxYWFfhk9YbmOIqR4,https://i.scdn.co/image/ab67616d0000b2730947daa80d01fde5e1ceb7c0
friend is a four letter word cake,https://open.spotify.com/track/1prNlxt0CJBXEC8Xp0wxYd,https://i.scdn.co/image/ab67616d0000b273e73b1b6b3c3c25398303334f
"get me away from here, i'm dying belle&sebastian",https://open.spotify.com/track/5KJODqBbl51eURh8cLq0n5,https://i.scdn.co/image/ab67616d0000b27392e49170ce5ba7e1bbb334d2
"this is for the lover in you (feat. ll cool j, howard hewett, jody watley & jeffrey daniels) babyface",https://open.spotify.com/track/1blZP5x1XQSqQFpTy12rFh,https://i.scdn.co/image/ab67616d0000b2739943ee0d87becde8aac0a930
my beloved monster eels,https://open.spotify.com/track/6eBtWLeIcimzxOoX0fk42Z,https://i.scdn.co/image/ab67616d0000b2739f407d810c719557e52416f7
only when ur lonely ginuwine,https://open.spotify.com/track/78VnXUfVG4XdD0HfrFfjCC,https://i.scdn.co/image/ab67616d0000b273dcdd9491f951ab39df5d203f
goodnight elisabeth countingcrows,https://open.spotify.com/track/09ykKBBGU8yF7ywWWKF9tb,https://i.scdn.co/image/ab67616d0000b2736768a33a2b2050c63ad34585
never is a promise fionaapple,https://open.spotify.com/track/6fxVwgRXQgTI3AZiuQlJst,https://i.scdn.co/image/ab67616d0000b273b254ca0983d65ede8e3d2f7a
frank sinatra cake,https://open.spotify.com/track/4KF92hpwTpYBC8rdfKd7Po,https://i.scdn.co/image/ab67616d0000b27300df6727e2cfe905baa75c1e
let you down davematthewsband,https://open.spotify.com/track/6ex6gjvDxvHjyzutHmLV7A,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df
everything sux descendents,https://open.spotify.com/track/0LDAMbrDwcMlH94AG9VYwW,https://i.scdn.co/image/ab67616d0000b2730a54ff3b1f1a43f46d28a6f3
shame matchboxtwenty,https://open.spotify.com/track/34Tm4hB6lC8vIFZwlVO1Su,https://i.scdn.co/image/ab67616d0000b27323dbfb8b3b1be429587f5380
getchoo weezer,https://open.spotify.com/track/1rvbY7HXYsFXSlLqxphocK,https://i.scdn.co/image/ab67616d0000b273f4f9accdc0fb8ddee29e32b7
sullen girl fionaapple,https://open.spotify.com/track/6cVxGzo7214XabSXFGasNl,https://i.scdn.co/image/ab67616d0000b273b254ca0983d65ede8e3d2f7a
use your heart swv,https://open.spotify.com/track/1iXtpeHC0i6c7JBrKi3yaq,https://i.scdn.co/image/ab67616d0000b2739c9d733e809545af8f217481
proudest monkey davematthewsband,https://open.spotify.com/track/2wQrDUl5XnQFZJfgMGLAEN,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df
soul one blindmelon,https://open.spotify.com/track/3uNDPS8AMIgsDiDQ14cRId,https://i.scdn.co/image/ab67616d0000b2737e679a65ecebffce1d32b64f
ballad of reverend war character silverjews,https://open.spotify.com/track/4KMLj5Slh2n6TCQElahR7c,https://i.scdn.co/image/ab67616d0000b273d3be14a41b75c3fc08f8f11d
through these eyes socialdistortion,https://open.spotify.com/track/1wDTIaOD00oYLgQn37E1SC,https://i.scdn.co/image/ab67616d0000b273f6034c61189b3da6176fbc6c
e.t. (extraterrestrial) outkast,https://open.spotify.com/track/3HTaKftetB9nQ4Vv3KnmvU,https://i.scdn.co/image/ab67616d0000b27384be563c5931d7ef35706148
soft serve soulcoughing,https://open.spotify.com/track/0mg6jbSRdINFZOPt8bt3AZ,https://i.scdn.co/image/ab67616d0000b273d751e610eee72fb33818163b
ill na na foxybrown,https://open.spotify.com/track/1ig3239FhKsYUnu86O1rXY,https://i.scdn.co/image/ab67616d0000b273c9f76376745f9b86923d0a06
sad songs and waltzes cake,https://open.spotify.com/track/1wFHaejvuM6l8AyuDciLYl,https://i.scdn.co/image/ab67616d0000b273e73b1b6b3c3c25398303334f
pale september fionaapple,https://open.spotify.com/track/0CwdS94pdZ9C5tT5g7vaWS,https://i.scdn.co/image/ab67616d0000b273b254ca0983d65ede8e3d2f7a
ill vibe (feat. q-tip) bustarhymes,https://open.spotify.com/track/22XFWYPabTnoWvfultCjuK,https://i.scdn.co/image/ab67616d0000b2732d70105f3c5168daf33d2a6b
cool with you jenniferlovehewitt,https://open.spotify.com/track/0VDYCA822EXhYofB5ousiS,https://i.scdn.co/image/ab67616d0000b273c5cd39e8601e521d3006f50c
let's stay in love blackstreet,https://open.spotify.com/track/2DLMlRfjqedEy9qEm7qB63,https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b
billy breathes phish,https://open.spotify.com/track/3MfXlLIsn42GTl3fQIR2IJ,https://i.scdn.co/image/ab67616d0000b2733a89018e10b9f3a9cad2e111
philthy phil philanthropist nofx,https://open.spotify.com/track/6Hzi3cauk9QwPekt38AYUe,https://i.scdn.co/image/ab67616d0000b273dcf7ced01e6e244ac15fc191
"keep on, keepin' on (feat. xscape) mclyte",https://open.spotify.com/track/42aZFX1bcCDj75ue0KoNSd,https://i.scdn.co/image/ab67616d0000b2736a8f09f76c8330bbba9aee5b
wax ecstatic (to sell angelina) sponge,https://open.spotify.com/track/0SKiQidbB2lEY7us6yDt2m,https://i.scdn.co/image/ab67616d0000b27368b7104e9b1da3494dfd4bf1
wailin' outkast,https://open.spotify.com/track/7nfGrjZf34FxqS0FWXM5B7,https://i.scdn.co/image/ab67616d0000b27384be563c5931d7ef35706148
something kinda funny spicegirls,https://open.spotify.com/track/6qL8tweXFMqztcMwNB4r7y,https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59
kissing you faithevans,https://open.spotify.com/track/4F4zcWoKaZ7iFsdAbSJ84K,https://i.scdn.co/image/ab67616d0000b2738b132fd579c184ffe69428d1
falling into you célinedion,https://open.spotify.com/track/7KWMxUH7lORLTob6aMpXBU,https://i.scdn.co/image/ab67616d0000b273c6aebd89b2dcda3348649633
cry freedom davematthewsband,https://open.spotify.com/track/7sxabPG0y5BpVR9w72bMm8,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df
wait 'till you see him nancysinatra,https://open.spotify.com/track/3UiVOSQ8iFw8xIdaogXsSe,https://i.scdn.co/image/ab67616d0000b273b3a6ab9a1cdb026f8cd5584c
the outdoor type thelemonheads,https://open.spotify.com/track/2vwD1L4eD0VwJIiykuLGC4,https://i.scdn.co/image/ab67616d0000b2732927937ef3c7fcf0ee6f36cc
when i'm lonely hootie&theblowfish,https://open.spotify.com/track/2o1QjVgNAReOcRTEpL2jgw,https://i.scdn.co/image/ab67616d0000b2735a18da1c4a8f09e4c4503a19
home sherylcrow,https://open.spotify.com/track/7wGBEZamABJVD15MDQG0hl,https://i.scdn.co/image/ab67616d0000b273b3ed19f9985ca08a7a30f6c4
under my thumb socialdistortion,https://open.spotify.com/track/6RBLcDQvA3VgQ8vHoXoo0v,https://i.scdn.co/image/ab67616d0000b273f6034c61189b3da6176fbc6c
bullion millencolin,https://open.spotify.com/track/3gooDJFGBLgQO9OOmYeB7s,https://i.scdn.co/image/ab67616d0000b27381c71871e6b7e7abf00ba1df
character zero phish,https://open.spotify.com/track/0u7bpomleML1Vln9bRZVST,https://i.scdn.co/image/ab67616d0000b2733a89018e10b9f3a9cad2e111
earth angel (will you be mine) thepenguins,https://open.spotify.com/track/11XR0tRT4g5ov4u8M92wbF,https://i.scdn.co/image/ab67616d0000b273660bbbdf242a4aeb6fe2003c
sumthin' sumthin' maxwell,https://open.spotify.com/track/60Pjyla2BNnWzWxNXxGa4u,https://i.scdn.co/image/ab67616d0000b27369931b586220aaf949babbe5
knocks me off my feet donelljones,https://open.spotify.com/track/4o1E2c0ye1RlIJJqOM0dqP,https://i.scdn.co/image/ab67616d0000b273377ff8b90d13d1f158041086
two step davematthewsband,https://open.spotify.com/track/2Ou1Hyvr08mr0pZauPvv6j,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df
so much to say davematthewsband,https://open.spotify.com/track/5NLUcVnVHfnkt4uUexWdIH,https://i.scdn.co/image/ab67616d0000b2738b661bd40fbd8c6fbb26e3df
6th avenue heartache thewallflowers,https://open.spotify.com/track/1qEyqHR1xsj2MC4Qy0dsaI,https://i.scdn.co/image/ab67616d0000b273e542fbcf1a83b7c726eb50a6
bound for the floor localh,https://open.spotify.com/track/3cbTV3IZZvSBYVcl0xuZbY,https://i.scdn.co/image/ab67616d0000b273f5504d1dd44f61d6e8fd8625
ready to go republica,https://open.spotify.com/track/5Qt8U8Suu7MFH1VcJr17Td,https://i.scdn.co/image/ab67616d0000b273939d84ebfc1d453e571daf08
waste phish,https://open.spotify.com/track/6dKntZwVJx0QLX6IM19gC7,https://i.scdn.co/image/ab67616d0000b2733a89018e10b9f3a9cad2e111
devils haircut beck,https://open.spotify.com/track/47OEl1PttAFxNEf9KRmx23,https://i.scdn.co/image/ab67616d0000b2733eedff0a0202da69fe1078de
the old apartment barenakedladies,https://open.spotify.com/track/5HjviQMuDBIvcyNXJtka23,https://i.scdn.co/image/ab67616d0000b27390a09aa3edca8b7cd812d03c
we gonna take u back (lude)/ don't leave me blackstreet,https://open.spotify.com/track/13oGc1Mi9niBlo5eTmgGMa,https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b
trippin' on a hole in a paper heart stonetemplepilots,https://open.spotify.com/track/2gdtLnVGGg80Kj9GiqP0vH,https://i.scdn.co/image/ab67616d0000b27337bef09118b70da6bf501fbf
have you ever really loved a woman? bryanadams,https://open.spotify.com/track/32Gf5A7Hr8RdgggXG0Fdks,https://i.scdn.co/image/ab67616d0000b273224985553276e439be6640e3
steelo 702,https://open.spotify.com/track/5OQO6NEs89flntUWPtXUiG,https://i.scdn.co/image/ab67616d0000b2731f0f019fa23c3e1b7379fe2b
if you could only see tonic,https://open.spotify.com/track/4KoNBTm9a55KgLMtEaf3n6,https://i.scdn.co/image/ab67616d0000b273f9a205a1a377506ff51b1a25
as long as you love me backstreetboys,https://open.spotify.com/track/00WvmRXTkPBZNhhRK3xfdy,https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d
lovefool thecardigans,https://open.spotify.com/track/7aQjPecQdIuNd1sz3KCDhD,https://i.scdn.co/image/ab67616d0000b2730aac8ca880151fda470e91af
"because you loved me (theme from ""up close and personal"") célinedion",https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD,https://i.scdn.co/image/ab67616d0000b27346604a5c588e572cca6d80f1
quit playing games (with my heart) backstreetboys,https://open.spotify.com/track/6sbXGUn9V9ZaLwLdOfpKRE,https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d
say you'll be there spicegirls,https://open.spotify.com/track/1yTQ39my3MoNROlFw3RDNy,https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59
un-break my heart tonibraxton,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB,https://i.scdn.co/image/ab67616d0000b2735bc7429f54c5f6745c225fc6
i'll never break your heart backstreetboys,https://open.spotify.com/track/3CLU8ltB1FxDLCx73aVCWD,https://i.scdn.co/image/ab67616d0000b273dafd4b9261a1ab9acd53a53d
sleep to dream fionaapple,https://open.spotify.com/track/51HiIbv8gO0HvwpmAxXAFe,https://i.scdn.co/image/ab67616d0000b273b254ca0983d65ede8e3d2f7a
pleasure & pain 112,https://open.spotify.com/track/74glbwcJjpaHIk4uqHilnM,https://i.scdn.co/image/ab67616d0000b27352b3817d42c5bae21c33c3eb
5 steps druhill,https://open.spotify.com/track/5kFtigH9OUfU1ZKaOKXPwC,https://i.scdn.co/image/ab67616d0000b273cf296ddc4884423db4c9b8d7
cold rock a party mclyte,https://open.spotify.com/track/1iVdwLsbPsKnqUoZOWlEqv,https://i.scdn.co/image/ab67616d0000b2736a8f09f76c8330bbba9aee5b
walls tompettyandtheheartbreakers,https://open.spotify.com/track/3T3dvEdz2aBw3SivcwjK76,https://i.scdn.co/image/ab67616d0000b2732b6cfe6027c990887aadedfc
blind facetoface,https://open.spotify.com/track/3VyJGPYr2DF9gdBNosSao4,https://i.scdn.co/image/ab67616d0000b273a8e327d9ae533452ea8e613b
i won't lie down facetoface,https://open.spotify.com/track/5sEmIMKfc3Y75rDHc6dnOb,https://i.scdn.co/image/ab67616d0000b273900ee64132d63f57ec2a96f8
novocaine for the soul eels,https://open.spotify.com/track/2fKdsBazcOLLIzDiZUQCih,https://i.scdn.co/image/ab67616d0000b2739f407d810c719557e52416f7
queen bitch lil'kim,https://open.spotify.com/track/1LFqcpp3k7r9nHBH7Lsos4,https://i.scdn.co/image/ab67616d0000b273459134ff7828324b8ab5f7c0
cool kids screechingweasel,https://open.spotify.com/track/2XTggG0CO00DkQy3U9rj1e,https://i.scdn.co/image/ab67616d0000b273d003076685e9a2a93b7e9eae
go your own way thecranberries,https://open.spotify.com/track/0VuhdSYkAOmhASbt5vnkdO,https://i.scdn.co/image/ab67616d0000b27368df5df5c6797daca7464586
big bang baby stonetemplepilots,https://open.spotify.com/track/7mHk9xv1aYsd0T3m9nolyk,https://i.scdn.co/image/ab67616d0000b27337bef09118b70da6bf501fbf
flowers in december mazzystar,https://open.spotify.com/track/0G6Ws8Gbdt0S7pZeuYmkmm,https://i.scdn.co/image/ab67616d0000b27340f8e560e743f9b5d382c0af
a thin line between love & hate (feat. shirley murdock) h-town,https://open.spotify.com/track/1ZQndK2NBHKKOaS8n1CTGP,https://i.scdn.co/image/ab67616d0000b27316e8e332040500b1a6a83df7
never make a promise druhill,https://open.spotify.com/track/1yzY2f1TONLTAjgkXygH24,https://i.scdn.co/image/ab67616d0000b273cf296ddc4884423db4c9b8d7
walls (no. 3) tompettyandtheheartbreakers,https://open.spotify.com/track/4eHWgathEi3nUnZhEG4XV6,https://i.scdn.co/image/ab67616d0000b273cba44c10e994e15a9668a911
missing you brandy,https://open.spotify.com/track/0BP2RFjKRSmNtkJW3f1nhR,https://i.scdn.co/image/ab67616d0000b273b0d6a1f86c7a94441ab9f6b8
jesus to a child georgemichael,https://open.spotify.com/track/2SzCxX6M6vDwdEwnHDiTaY,https://i.scdn.co/image/ab67616d0000b273721aa94703c1a94c735aacd0
virtual insanity jamiroquai,https://open.spotify.com/track/24SUWisv2lYQiB3bVpE1sn,https://i.scdn.co/image/ab67616d0000b2738e17f9583f2c3cb003a5b8f2
follow you down ginblossoms,https://open.spotify.com/track/5f2wSctNJlAOUAaRxQAcoM,https://i.scdn.co/image/ab67616d0000b2739676eca0a9fa4927294ce88c
here in your bedroom goldfinger,https://open.spotify.com/track/7MH63filSWHfjwMlQrlQQG,https://i.scdn.co/image/ab67616d0000b2730b3e647e045d9b46ba35170e
smoke buddah redman,https://open.spotify.com/track/3eY9pixHny3kVRLeqNezQx,https://i.scdn.co/image/ab67616d0000b273a91de0623d0212733b38cd2d
i love me some him tonibraxton,https://open.spotify.com/track/4xjGqrxavGBW8RldcCDBA8,https://i.scdn.co/image/ab67616d0000b2735bc7429f54c5f6745c225fc6
super bon bon soulcoughing,https://open.spotify.com/track/4H1ttBCmT7cqvGJLqfHbED,https://i.scdn.co/image/ab67616d0000b273d751e610eee72fb33818163b
don't drag me down socialdistortion,https://open.spotify.com/track/7tZ1sF5HLhqtRO0bITs4lV,https://i.scdn.co/image/ab67616d0000b273f6034c61189b3da6176fbc6c
wheelz of steel outkast,https://open.spotify.com/track/5qKqRkWnRTXNVWbEOOmGxk,https://i.scdn.co/image/ab67616d0000b27384be563c5931d7ef35706148
nugget cake,https://open.spotify.com/track/1h9Bx0bcEIfiv31E2G58Hf,https://i.scdn.co/image/ab67616d0000b273e73b1b6b3c3c25398303334f
tired of sex weezer,https://open.spotify.com/track/42hDrA9GTkuvpxjLtAshct,https://i.scdn.co/image/ab67616d0000b273f4f9accdc0fb8ddee29e32b7
dick lips blink-182,https://open.spotify.com/track/7908RQnOzIIg7l26E9e06O,https://i.scdn.co/image/ab67616d0000b273330500a40905b093b134396a
rim shot erykahbadu,https://open.spotify.com/track/15QJXeFMsil7J8hHWaC8Ma,https://i.scdn.co/image/ab67616d0000b2739968770f3f0e45aa99b2ac29
g.h.e.t.t.o.u.t. changingfaces,https://open.spotify.com/track/13XNjh0UY5LBsICcoHUdxl,https://i.scdn.co/image/ab67616d0000b2730030a001827e879241c4830c
fight till you die pennywise,https://open.spotify.com/track/4Mz9gvTNJXWCP0YAHrM2gU,https://i.scdn.co/image/ab67616d0000b273a726951b88d883c7d8165cf4
only you portishead,https://open.spotify.com/track/2qKkC9cODRjIlsdyEkSJLQ,https://i.scdn.co/image/ab67616d0000b273d48721bfc334d8a5d1faeffb
whatever you do! don't! shaniatwain,https://open.spotify.com/track/1oDey7MWmrKRCSM0tgEoU8,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f
where's da bud three6mafia,https://open.spotify.com/track/0AF9qpLxETfSkWNHH47Yyz,https://i.scdn.co/image/ab67616d0000b273e576d4f541f17afece75db9e
when u cry swv,https://open.spotify.com/track/20GF3fkvUO04Vuk4hKKKOL,https://i.scdn.co/image/ab67616d0000b273abb029a2b11b0f7cde6adb9b
it's my job to keep punk rock elite nofx,https://open.spotify.com/track/6vWVPfnyCENt9znrCy2UNj,https://i.scdn.co/image/ab67616d0000b273e3548bc00fbd46743eea0577
scattered greenday,https://open.spotify.com/track/2iP4gsbex3yX32fC0kcwMV,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
high lighthousefamily,https://open.spotify.com/track/7zB3ZhA5v33pA4rCdKKGqq,https://i.scdn.co/image/ab67616d0000b27315a65231417b72b14b720a55
the down town daysofthenew,https://open.spotify.com/track/64u34NNXDlc3y61FIveY2w,https://i.scdn.co/image/ab67616d0000b2730331d2381d2d11ec38511694
polar opposites modestmouse,https://open.spotify.com/track/5EsM3rVaMDRsOXJq7oe3tY,https://i.scdn.co/image/ab67616d0000b2736d36f5f881bb591a529e259b
recently davematthewsband,https://open.spotify.com/track/7GtZXSagPaHXd0eQ5YmCN8,https://i.scdn.co/image/ab67616d0000b2736bb1bb509afb875824b72945
redundant greenday,https://open.spotify.com/track/0GYTAipuswOBWFtk06kFCL,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
all mine portishead,https://open.spotify.com/track/785Qya5mtMUwBQtuypVqrx,https://i.scdn.co/image/ab67616d0000b273d48721bfc334d8a5d1faeffb
the grouch greenday,https://open.spotify.com/track/3N5wUrnulGRc9LLSz0rQFb,https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776
i would hurt a fly builttospill,https://open.spotify.com/track/2FmUpxb4nnyb1kX4rvvHZT,https://i.scdn.co/image/ab67616d0000b273778b1aec8641ee2abeedec79
vitamin incubus,https://open.spotify.com/track/7fceKgGxIE3s6yGZ0vduQa,https://i.scdn.co/image/ab67616d0000b27355e734bb400d8c827700541b
tyrone erykahbadu,https://open.spotify.com/track/1MCem6JigI6jgQPMgriKbU,https://i.scdn.co/image/ab67616d0000b273e0ea9746f6d9b5132f2f4e2a
saturday night divas spicegirls,https://open.spotify.com/track/3M83cWfWcFXtkavdM8NuEZ,https://i.scdn.co/image/ab67616d0000b273f660420bcef3b16b4c7e5f2b
